TS time deltat Energy E1 E2 Dissipation Trd volume area area_n E3 Lat_area Epress E_tension1 E_tension2 E_tension3 pressure Zmax stress strain totBonds
2520 28.4613 0.0150514 0.0323286 0.0255315 0.00150902 7.56793e-11 1.23376 0.110481 1.23376 0.81594 0.00528813 0.52183 -4.85863 4.0797 4.0797 2.60915 -50.8643 1 0 0 0.81594
2525 28.5366 0.0150514 0.0322768 0.0255129 0.00150565 7.5577e-11 1.23376 0.110481 1.23376 0.81594 0.00525819 0.521835 -4.85819 4.0797 4.0797 2.60918 -50.8597 1 0 0 0.81594
2530 28.6118 0.0150514 0.0322252 0.0254944 0.00150228 7.54736e-11 1.23377 0.110481 1.23377 0.81594 0.0052285 0.521841 -4.85775 4.0797 4.0797 2.60921 -50.8551 1 0 0 0.81594
2535 28.6871 0.0150514 0.0321738 0.0254758 0.00149891 7.5369e-11 1.23377 0.110481 1.23377 0.81594 0.00519905 0.521846 -4.85731 4.0797 4.0797 2.60923 -50.8505 1 0 0 0.81594
2540 28.7623 0.0150514 0.0321227 0.0254573 0.00149554 7.52632e-11 1.23378 0.110481 1.23378 0.81594 0.00516985 0.521851 -4.85688 4.0797 4.0797 2.60926 -50.8459 1 0 0 0.81594
2545 28.8376 0.0150514 0.0320717 0.0254387 0.00149217 7.51564e-11 1.23378 0.110481 1.23378 0.81594 0.00514088 0.521857 -4.85645 4.0797 4.0797 2.60929 -50.8414 1 0 0 0.81594
2550 28.9128 0.0150514 0.032021 0.0254201 0.00148879 7.50485e-11 1.23378 0.110481 1.23378 0.81594 0.00511216 0.521862 -4.85601 4.0797 4.0797 2.60932 -50.8369 1 0 0 0.81594
2555 28.9881 0.0150514 0.0319705 0.0254015 0.00148542 7.49394e-11 1.23379 0.110481 1.23379 0.81594 0.00508366 0.521867 -4.85559 4.0797 4.0797 2.60934 -50.8324 1 0 0 0.81594
2560 29.0634 0.0150514 0.0319203 0.0253828 0.00148205 7.48294e-11 1.23379 0.110481 1.23379 0.81594 0.0050554 0.521873 -4.85516 4.0797 4.0797 2.60937 -50.8279 1 0 0 0.81594
2565 29.1386 0.0150514 0.0318702 0.0253642 0.00147867 7.47182e-11 1.2338 0.110481 1.2338 0.81594 0.00502737 0.521878 -4.85474 4.0797 4.0797 2.6094 -50.8235 1 0 0 0.81594
2570 29.2139 0.0150514 0.0318204 0.0253455 0.0014753 7.4606e-11 1.2338 0.110481 1.2338 0.81594 0.00499957 0.521883 -4.85431 4.0797 4.0797 2.60942 -50.8191 1 0 0 0.81594
2575 29.2891 0.0150514 0.0317708 0.0253269 0.00147192 7.44929e-11 1.2338 0.110481 1.2338 0.81594 0.00497199 0.521889 -4.8539 4.0797 4.0797 2.60945 -50.8147 1 0 0 0.81594
2580 29.3644 0.0150514 0.0317214 0.0253082 0.00146855 7.43787e-11 1.23381 0.110481 1.23381 0.81594 0.00494463 0.521894 -4.85348 4.0797 4.0797 2.60948 -50.8103 1 0 0 0.81594
2585 29.4396 0.0150514 0.0316722 0.0252895 0.00146517 7.42635e-11 1.23381 0.110481 1.23381 0.81594 0.0049175 0.521899 -4.85306 4.0797 4.0797 2.6095 -50.806 1 0 0 0.81594
2590 29.5149 0.0150514 0.0316232 0.0252708 0.0014618 7.41473e-11 1.23381 0.110481 1.23381 0.81594 0.00489059 0.521905 -4.85265 4.0797 4.0797 2.60953 -50.8016 1 0 0 0.81594
2595 29.5902 0.0150514 0.0315744 0.0252521 0.00145843 7.40302e-11 1.23382 0.110481 1.23382 0.81594 0.00486389 0.52191 -4.85224 4.0797 4.0797 2.60956 -50.7973 1 0 0 0.81594
2600 29.6654 0.0150514 0.0315258 0.0252334 0.00145505 7.39122e-11 1.23382 0.110481 1.23382 0.81594 0.0048374 0.521915 -4.85183 4.0797 4.0797 2.60958 -50.7931 1 0 0 0.81594
2605 29.7407 0.0150514 0.0314775 0.0252146 0.00145168 7.37932e-11 1.23383 0.110481 1.23383 0.81594 0.00481113 0.521921 -4.85142 4.0797 4.0797 2.60961 -50.7888 1 0 0 0.81594
2610 29.8159 0.0150514 0.0314293 0.0251959 0.00144831 7.36733e-11 1.23383 0.110481 1.23383 0.81594 0.00478507 0.521926 -4.85102 4.0797 4.0797 2.60964 -50.7846 1 0 0 0.81594
2615 29.8912 0.0150514 0.0313813 0.0251772 0.00144493 7.35525e-11 1.23383 0.110481 1.23383 0.81594 0.00475922 0.521931 -4.85062 4.0797 4.0797 2.60966 -50.7804 1 0 0 0.81594
2620 29.9664 0.0150514 0.0313335 0.0251584 0.00144156 7.34308e-11 1.23384 0.110481 1.23384 0.81594 0.00473357 0.521937 -4.85022 4.0797 4.0797 2.60969 -50.7762 1 0 0 0.81594
2625 30.0417 0.0150514 0.031286 0.0251396 0.00143819 7.33083e-11 1.23384 0.110481 1.23384 0.81594 0.00470813 0.521942 -4.84982 4.0797 4.0797 2.60971 -50.772 1 0 0 0.81594
2630 30.117 0.0150514 0.0312386 0.0251209 0.00143482 7.31849e-11 1.23385 0.110481 1.23385 0.81594 0.00468289 0.521947 -4.84942 4.0797 4.0797 2.60974 -50.7679 1 0 0 0.81594
2635 30.1922 0.0150514 0.0311914 0.0251021 0.00143145 7.30607e-11 1.23385 0.110481 1.23385 0.81594 0.00465785 0.521953 -4.84903 4.0797 4.0797 2.60977 -50.7637 1 0 0 0.81594
2640 30.2675 0.0150514 0.0311444 0.0250833 0.00142809 7.29356e-11 1.23385 0.110481 1.23385 0.81594 0.004633 0.521958 -4.84864 4.0797 4.0797 2.60979 -50.7596 1 0 0 0.81594
2645 30.3427 0.0150514 0.0310976 0.0250645 0.00142472 7.28098e-11 1.23386 0.110481 1.23386 0.81594 0.00460836 0.521963 -4.84824 4.0797 4.0797 2.60982 -50.7555 1 0 0 0.81594
2650 30.418 0.0150514 0.031051 0.0250457 0.00142135 7.26831e-11 1.23386 0.110481 1.23386 0.81594 0.0045839 0.521968 -4.84786 4.0797 4.0797 2.60985 -50.7515 1 0 0 0.81594
2655 30.4932 0.0150514 0.0310046 0.0250269 0.00141799 7.25557e-11 1.23386 0.110481 1.23386 0.81594 0.00455965 0.521974 -4.84747 4.0797 4.0797 2.60987 -50.7474 1 0 0 0.81594
2660 30.5685 0.0150514 0.0309583 0.0250081 0.00141463 7.24275e-11 1.23387 0.110481 1.23387 0.81594 0.00453558 0.521979 -4.84709 4.0797 4.0797 2.6099 -50.7434 1 0 0 0.81594
2665 30.6438 0.0150514 0.0309123 0.0249893 0.00141127 7.22985e-11 1.23387 0.110481 1.23387 0.81594 0.0045117 0.521984 -4.8467 4.0797 4.0797 2.60993 -50.7394 1 0 0 0.81594
2670 30.719 0.0150514 0.0308664 0.0249705 0.00140791 7.21689e-11 1.23388 0.110481 1.23388 0.81594 0.004488 0.521989 -4.84632 4.0797 4.0797 2.60995 -50.7354 1 0 0 0.81594
2675 30.7943 0.0150514 0.0308207 0.0249517 0.00140455 7.20385e-11 1.23388 0.110481 1.23388 0.81594 0.00446449 0.521995 -4.84594 4.0797 4.0797 2.60998 -50.7314 1 0 0 0.81594
2680 30.8695 0.0150514 0.0307752 0.0249329 0.0014012 7.19073e-11 1.23388 0.110481 1.23388 0.81594 0.00444117 0.522 -4.84557 4.0797 4.0797 2.61001 -50.7275 1 0 0 0.81594
2685 30.9448 0.0150514 0.0307299 0.024914 0.00139784 7.17755e-11 1.23389 0.110481 1.23389 0.81594 0.00441803 0.522005 -4.84519 4.0797 4.0797 2.61003 -50.7236 1 0 0 0.81594
2690 31.02 0.0150514 0.0306848 0.0248952 0.00139449 7.1643e-11 1.23389 0.110481 1.23389 0.81594 0.00439506 0.52201 -4.84482 4.0797 4.0797 2.61006 -50.7197 1 0 0 0.81594
2695 31.0953 0.0150514 0.0306398 0.0248764 0.00139114 7.15099e-11 1.23389 0.110481 1.23389 0.81594 0.00437228 0.522016 -4.84445 4.0797 4.0797 2.61008 -50.7158 1 0 0 0.81594
2700 31.1706 0.0150514 0.030595 0.0248575 0.0013878 7.13761e-11 1.2339 0.110481 1.2339 0.81594 0.00434967 0.522021 -4.84408 4.0797 4.0797 2.61011 -50.7119 1 0 0 0.81594
2705 31.2458 0.0150514 0.0305504 0.0248387 0.00138445 7.12416e-11 1.2339 0.110481 1.2339 0.81594 0.00432724 0.522026 -4.84371 4.0797 4.0797 2.61014 -50.7081 1 0 0 0.81594
2710 31.3211 0.0150514 0.030506 0.0248199 0.00138111 7.11065e-11 1.23391 0.110481 1.23391 0.81594 0.00430498 0.522031 -4.84334 4.0797 4.0797 2.61016 -50.7042 1 0 0 0.81594
2715 31.3963 0.0150514 0.0304617 0.024801 0.00137777 7.09709e-11 1.23391 0.110481 1.23391 0.81594 0.00428289 0.522037 -4.84298 4.0797 4.0797 2.61019 -50.7004 1 0 0 0.81594
2720 31.4716 0.0150514 0.0304176 0.0247822 0.00137443 7.08346e-11 1.23391 0.110481 1.23391 0.81594 0.00426097 0.522042 -4.84262 4.0797 4.0797 2.61021 -50.6966 1 0 0 0.81594
2725 31.5468 0.0150514 0.0303737 0.0247634 0.0013711 7.06977e-11 1.23392 0.110481 1.23392 0.81594 0.00423922 0.522047 -4.84226 4.0797 4.0797 2.61024 -50.6929 1 0 0 0.81594
2730 31.6221 0.0150514 0.0303299 0.0247445 0.00136777 7.05602e-11 1.23392 0.110481 1.23392 0.81594 0.00421764 0.522052 -4.8419 4.0797 4.0797 2.61027 -50.6891 1 0 0 0.81594
2735 31.6974 0.0150514 0.0302863 0.0247257 0.00136444 7.04222e-11 1.23392 0.110481 1.23392 0.81594 0.00419622 0.522057 -4.84154 4.0797 4.0797 2.61029 -50.6854 1 0 0 0.81594
2740 31.7726 0.0150514 0.0302429 0.0247069 0.00136111 7.02837e-11 1.23393 0.110481 1.23393 0.81594 0.00417496 0.522063 -4.84119 4.0797 4.0797 2.61032 -50.6816 1 0 0 0.81594
2745 31.8479 0.0150514 0.0301997 0.024688 0.00135779 7.01446e-11 1.23393 0.110481 1.23393 0.81594 0.00415387 0.522068 -4.84083 4.0797 4.0797 2.61034 -50.6779 1 0 0 0.81594
2750 31.9231 0.0150514 0.0301566 0.0246692 0.00135447 7.00049e-11 1.23394 0.110481 1.23394 0.81594 0.00413294 0.522073 -4.84048 4.0797 4.0797 2.61037 -50.6743 1 0 0 0.81594
2755 31.9984 0.0150514 0.0301137 0.0246504 0.00135115 6.98648e-11 1.23394 0.110481 1.23394 0.81594 0.00411217 0.522078 -4.84013 4.0797 4.0797 2.6104 -50.6706 1 0 0 0.81594
2760 32.0736 0.0150514 0.0300709 0.0246315 0.00134783 6.97242e-11 1.23394 0.110481 1.23394 0.81594 0.00409155 0.522083 -4.83978 4.0797 4.0797 2.61042 -50.6669 1 0 0 0.81594
2765 32.1489 0.0150514 0.0300283 0.0246127 0.00134452 6.95831e-11 1.23395 0.110481 1.23395 0.81594 0.00407109 0.522089 -4.83944 4.0797 4.0797 2.61045 -50.6633 1 0 0 0.81594
2770 32.2242 0.0150514 0.0299859 0.0245939 0.00134122 6.94415e-11 1.23395 0.110481 1.23395 0.81594 0.00405079 0.522094 -4.83909 4.0797 4.0797 2.61047 -50.6597 1 0 0 0.81594
2775 32.2994 0.0150514 0.0299436 0.024575 0.00133791 6.92995e-11 1.23395 0.110481 1.23395 0.81594 0.00403064 0.522099 -4.83875 4.0797 4.0797 2.6105 -50.6561 1 0 0 0.81594
2780 32.3747 0.0150514 0.0299015 0.0245562 0.00133461 6.9157e-11 1.23396 0.110481 1.23396 0.81594 0.00401064 0.522104 -4.83841 4.0797 4.0797 2.61053 -50.6525 1 0 0 0.81594
2785 32.4499 0.0150514 0.0298595 0.0245374 0.00133131 6.9014e-11 1.23396 0.110481 1.23396 0.81594 0.00399079 0.522109 -4.83807 4.0797 4.0797 2.61055 -50.649 1 0 0 0.81594
2790 32.5252 0.0150514 0.0298177 0.0245186 0.00132802 6.88707e-11 1.23397 0.110481 1.23397 0.81594 0.00397109 0.522114 -4.83773 4.0797 4.0797 2.61058 -50.6454 1 0 0 0.81594
2795 32.6005 0.0150514 0.0297761 0.0244998 0.00132473 6.87269e-11 1.23397 0.110481 1.23397 0.81594 0.00395154 0.52212 -4.83739 4.0797 4.0797 2.6106 -50.6419 1 0 0 0.81594
2800 32.6757 0.0150514 0.0297346 0.024481 0.00132144 6.85827e-11 1.23397 0.110481 1.23397 0.81594 0.00393214 0.522125 -4.83705 4.0797 4.0797 2.61063 -50.6384 1 0 0 0.81594
2805 32.751 0.0150514 0.0296932 0.0244622 0.00131816 6.84382e-11 1.23398 0.110481 1.23398 0.81594 0.00391288 0.52213 -4.83672 4.0797 4.0797 2.61065 -50.6349 1 0 0 0.81594
2810 32.8262 0.0150514 0.029652 0.0244434 0.00131488 6.82932e-11 1.23398 0.110481 1.23398 0.81594 0.00389376 0.522135 -4.83639 4.0797 4.0797 2.61068 -50.6314 1 0 0 0.81594
2815 32.9015 0.0150514 0.029611 0.0244246 0.00131161 6.81479e-11 1.23398 0.110481 1.23398 0.81594 0.00387479 0.52214 -4.83606 4.0797 4.0797 2.61071 -50.6279 1 0 0 0.81594
2820 32.9767 0.0150514 0.0295701 0.0244058 0.00130834 6.80023e-11 1.23399 0.110481 1.23399 0.81594 0.00385596 0.522145 -4.83573 4.0797 4.0797 2.61073 -50.6245 1 0 0 0.81594
2825 33.052 0.0150514 0.0295294 0.0243871 0.00130507 6.78563e-11 1.23399 0.110481 1.23399 0.81594 0.00383727 0.52215 -4.8354 4.0797 4.0797 2.61076 -50.6211 1 0 0 0.81594
2830 33.1273 0.0150514 0.0294888 0.0243683 0.00130181 6.771e-11 1.23399 0.110481 1.23399 0.81594 0.00381871 0.522155 -4.83507 4.0797 4.0797 2.61078 -50.6177 1 0 0 0.81594
2835 33.2025 0.0150514 0.0294484 0.0243495 0.00129855 6.75633e-11 1.234 0.110481 1.234 0.81594 0.0038003 0.522161 -4.83475 4.0797 4.0797 2.61081 -50.6143 1 0 0 0.81594
2840 33.2778 0.0150514 0.0294081 0.0243308 0.0012953 6.74163e-11 1.234 0.110481 1.234 0.81594 0.00378202 0.522166 -4.83443 4.0797 4.0797 2.61083 -50.6109 1 0 0 0.81594
2845 33.353 0.0150514 0.0293679 0.024312 0.00129205 6.72691e-11 1.23401 0.110481 1.23401 0.81594 0.00376387 0.522171 -4.8341 4.0797 4.0797 2.61086 -50.6075 1 0 0 0.81594
2850 33.4283 0.0150514 0.0293279 0.0242933 0.0012888 6.71215e-11 1.23401 0.110481 1.23401 0.81594 0.00374586 0.522176 -4.83378 4.0797 4.0797 2.61088 -50.6042 1 0 0 0.81594
2855 33.5035 0.0150514 0.0292881 0.0242745 0.00128556 6.69737e-11 1.23401 0.110481 1.23401 0.81594 0.00372799 0.522181 -4.83347 4.0797 4.0797 2.61091 -50.6008 1 0 0 0.81594
2860 33.5788 0.0150514 0.0292484 0.0242558 0.00128233 6.68256e-11 1.23402 0.110481 1.23402 0.81594 0.00371024 0.522186 -4.83315 4.0797 4.0797 2.61094 -50.5975 1 0 0 0.81594
2865 33.6541 0.0150514 0.0292088 0.0242371 0.0012791 6.66772e-11 1.23402 0.110481 1.23402 0.81594 0.00369262 0.522191 -4.83283 4.0797 4.0797 2.61096 -50.5942 1 0 0 0.81594
2870 33.7293 0.0150514 0.0291694 0.0242184 0.00127587 6.65286e-11 1.23402 0.110481 1.23402 0.81594 0.00367514 0.522196 -4.83252 4.0797 4.0797 2.61099 -50.5909 1 0 0 0.81594
2875 33.8046 0.0150514 0.0291301 0.0241997 0.00127265 6.63798e-11 1.23403 0.110481 1.23403 0.81594 0.00365778 0.522201 -4.83221 4.0797 4.0797 2.61101 -50.5876 1 0 0 0.81594
2880 33.8798 0.0150514 0.029091 0.024181 0.00126943 6.62307e-11 1.23403 0.110481 1.23403 0.81594 0.00364055 0.522206 -4.83189 4.0797 4.0797 2.61104 -50.5844 1 0 0 0.81594
2885 33.9551 0.0150514 0.029052 0.0241623 0.00126622 6.60814e-11 1.23403 0.110481 1.23403 0.81594 0.00362344 0.522211 -4.83158 4.0797 4.0797 2.61106 -50.5811 1 0 0 0.81594
2890 34.0303 0.0150514 0.0290131 0.0241436 0.00126301 6.59319e-11 1.23404 0.110481 1.23404 0.81594 0.00360646 0.522216 -4.83128 4.0797 4.0797 2.61109 -50.5779 1 0 0 0.81594
2895 34.1056 0.0150514 0.0289744 0.024125 0.00125981 6.57822e-11 1.23404 0.110481 1.23404 0.81594 0.0035896 0.522222 -4.83097 4.0797 4.0797 2.61111 -50.5747 1 0 0 0.81594
2900 34.1809 0.0150514 0.0289358 0.0241063 0.00125661 6.56323e-11 1.23405 0.110481 1.23405 0.81594 0.00357286 0.522227 -4.83066 4.0797 4.0797 2.61114 -50.5715 1 0 0 0.81594
2905 34.2561 0.0150514 0.0288973 0.0240877 0.00125342 6.54823e-11 1.23405 0.110481 1.23405 0.81594 0.00355625 0.522232 -4.83036 4.0797 4.0797 2.61116 -50.5683 1 0 0 0.81594
2910 34.3314 0.0150514 0.028859 0.024069 0.00125024 6.53321e-11 1.23405 0.110481 1.23405 0.81594 0.00353976 0.522237 -4.83005 4.0797 4.0797 2.61119 -50.5651 1 0 0 0.81594
2915 34.4066 0.0150514 0.0288208 0.0240504 0.00124706 6.51817e-11 1.23406 0.110481 1.23406 0.81594 0.00352338 0.522242 -4.82975 4.0797 4.0797 2.61121 -50.5619 1 0 0 0.81594
2920 34.4819 0.0150514 0.0287828 0.0240318 0.00124388 6.50311e-11 1.23406 0.110481 1.23406 0.81594 0.00350712 0.522247 -4.82945 4.0797 4.0797 2.61124 -50.5588 1 0 0 0.81594
2925 34.5571 0.0150514 0.0287449 0.0240132 0.00124071 6.48805e-11 1.23406 0.110481 1.23406 0.81594 0.00349098 0.522252 -4.82915 4.0797 4.0797 2.61126 -50.5557 1 0 0 0.81594
2930 34.6324 0.0150514 0.0287071 0.0239946 0.00123754 6.47297e-11 1.23407 0.110481 1.23407 0.81594 0.00347496 0.522257 -4.82886 4.0797 4.0797 2.61129 -50.5526 1 0 0 0.81594
2935 34.7077 0.0150514 0.0286695 0.023976 0.00123438 6.45787e-11 1.23407 0.110481 1.23407 0.81594 0.00345905 0.522262 -4.82856 4.0797 4.0797 2.61131 -50.5494 1 0 0 0.81594
2940 34.7829 0.0150514 0.0286319 0.0239575 0.00123123 6.44277e-11 1.23407 0.110481 1.23407 0.81594 0.00344326 0.522267 -4.82826 4.0797 4.0797 2.61134 -50.5464 1 0 0 0.81594
2945 34.8582 0.0150514 0.0285946 0.0239389 0.00122808 6.42766e-11 1.23408 0.110481 1.23408 0.81594 0.00342758 0.522272 -4.82797 4.0797 4.0797 2.61136 -50.5433 1 0 0 0.81594
2950 34.9334 0.0150514 0.0285573 0.0239204 0.00122494 6.41253e-11 1.23408 0.110481 1.23408 0.81594 0.00341201 0.522277 -4.82768 4.0797 4.0797 2.61139 -50.5402 1 0 0 0.81594
2955 35.0087 0.0150514 0.0285202 0.0239018 0.0012218 6.3974e-11 1.23408 0.110481 1.23408 0.81594 0.00339655 0.522282 -4.82739 4.0797 4.0797 2.61141 -50.5372 1 0 0 0.81594
2960 35.0839 0.0150514 0.0284832 0.0238833 0.00121867 6.38226e-11 1.23409 0.110481 1.23409 0.81594 0.0033812 0.522287 -4.8271 4.0797 4.0797 2.61144 -50.5341 1 0 0 0.81594
2965 35.1592 0.0150514 0.0284463 0.0238648 0.00121554 6.36711e-11 1.23409 0.110481 1.23409 0.81594 0.00336596 0.522292 -4.82681 4.0797 4.0797 2.61146 -50.5311 1 0 0 0.81594
2970 35.2345 0.0150514 0.0284096 0.0238463 0.00121242 6.35196e-11 1.23409 0.110481 1.23409 0.81594 0.00335083 0.522297 -4.82652 4.0797 4.0797 2.61149 -50.5281 1 0 0 0.81594
2975 35.3097 0.0150514 0.0283729 0.0238278 0.00120931 6.3368e-11 1.2341 0.110481 1.2341 0.81594 0.00333581 0.522302 -4.82623 4.0797 4.0797 2.61151 -50.5251 1 0 0 0.81594
2980 35.385 0.0150514 0.0283364 0.0238094 0.0012062 6.32164e-11 1.2341 0.110481 1.2341 0.81594 0.00332089 0.522307 -4.82595 4.0797 4.0797 2.61154 -50.5221 1 0 0 0.81594
2985 35.4602 0.0150514 0.0283001 0.0237909 0.0012031 6.30647e-11 1.2341 0.110481 1.2341 0.81594 0.00330608 0.522312 -4.82567 4.0797 4.0797 2.61156 -50.5192 1 0 0 0.81594
2990 35.5355 0.0150514 0.0282638 0.0237725 0.0012 6.2913e-11 1.23411 0.110481 1.23411 0.81594 0.00329138 0.522316 -4.82538 4.0797 4.0797 2.61159 -50.5162 1 0 0 0.81594
2995 35.6107 0.0150514 0.0282277 0.023754 0.00119691 6.27613e-11 1.23411 0.110481 1.23411 0.81594 0.00327678 0.522321 -4.8251 4.0797 4.0797 2.61161 -50.5133 1 0 0 0.81594
3000 35.686 0.0150514 0.0281917 0.0237356 0.00119383 6.26096e-11 1.23412 0.110481 1.23412 0.81594 0.00326228 0.522326 -4.82482 4.0797 4.0797 2.61164 -50.5103 1 0 0 0.81594
3005 35.7613 0.0150514 0.0281558 0.0237172 0.00119075 6.24578e-11 1.23412 0.110481 1.23412 0.81594 0.00324788 0.522331 -4.82454 4.0797 4.0797 2.61166 -50.5074 1 0 0 0.81594
3010 35.8365 0.0150514 0.0281201 0.0236988 0.00118768 6.23061e-11 1.23412 0.110481 1.23412 0.81594 0.00323358 0.522336 -4.82427 4.0797 4.0797 2.61169 -50.5045 1 0 0 0.81594
3015 35.9118 0.0150514 0.0280845 0.0236805 0.00118462 6.21544e-11 1.23413 0.110481 1.23413 0.81594 0.00321939 0.522341 -4.82399 4.0797 4.0797 2.61171 -50.5016 1 0 0 0.81594
3020 35.987 0.0150514 0.0280489 0.0236621 0.00118156 6.20026e-11 1.23413 0.110481 1.23413 0.81594 0.00320529 0.522346 -4.82371 4.0797 4.0797 2.61174 -50.4987 1 0 0 0.81594
3025 36.0623 0.0150514 0.0280136 0.0236438 0.0011785 6.1851e-11 1.23413 0.110481 1.23413 0.81594 0.00319129 0.522351 -4.82344 4.0797 4.0797 2.61176 -50.4959 1 0 0 0.81594
3030 36.1375 0.0150514 0.0279783 0.0236254 0.00117546 6.16993e-11 1.23414 0.110481 1.23414 0.81594 0.00317739 0.522356 -4.82317 4.0797 4.0797 2.61178 -50.493 1 0 0 0.81594
3035 36.2128 0.0150514 0.0279431 0.0236071 0.00117242 6.15477e-11 1.23414 0.110481 1.23414 0.81594 0.00316359 0.522361 -4.8229 4.0797 4.0797 2.61181 -50.4902 1 0 0 0.81594
3040 36.2881 0.0150514 0.0279081 0.0235888 0.00116939 6.13961e-11 1.23414 0.110481 1.23414 0.81594 0.00314988 0.522366 -4.82262 4.0797 4.0797 2.61183 -50.4873 1 0 0 0.81594
3045 36.3633 0.0150514 0.0278732 0.0235705 0.00116636 6.12446e-11 1.23415 0.110481 1.23415 0.81594 0.00313627 0.522371 -4.82236 4.0797 4.0797 2.61186 -50.4845 1 0 0 0.81594
3050 36.4386 0.0150514 0.0278384 0.0235523 0.00116334 6.10931e-11 1.23415 0.110481 1.23415 0.81594 0.00312275 0.522376 -4.82209 4.0797 4.0797 2.61188 -50.4817 1 0 0 0.81594
3055 36.5138 0.0150514 0.0278037 0.023534 0.00116033 6.09418e-11 1.23415 0.110481 1.23415 0.81594 0.00310933 0.52238 -4.82182 4.0797 4.0797 2.61191 -50.4789 1 0 0 0.81594
3060 36.5891 0.0150514 0.0277691 0.0235158 0.00115732 6.07904e-11 1.23416 0.110481 1.23416 0.81594 0.003096 0.522385 -4.82155 4.0797 4.0797 2.61193 -50.4761 1 0 0 0.81594
3065 36.6643 0.0150514 0.0277347 0.0234976 0.00115432 6.06392e-11 1.23416 0.110481 1.23416 0.81594 0.00308276 0.52239 -4.82129 4.0797 4.0797 2.61196 -50.4733 1 0 0 0.81594
3070 36.7396 0.0150514 0.0277003 0.0234794 0.00115132 6.0488e-11 1.23416 0.110481 1.23416 0.81594 0.00306961 0.522395 -4.82103 4.0797 4.0797 2.61198 -50.4706 1 0 0 0.81594
3075 36.8149 0.0150514 0.0276661 0.0234612 0.00114834 6.0337e-11 1.23417 0.110481 1.23417 0.81594 0.00305655 0.5224 -4.82076 4.0797 4.0797 2.612 -50.4678 1 0 0 0.81594
3080 36.8901 0.0150514 0.027632 0.023443 0.00114536 6.0186e-11 1.23417 0.110481 1.23417 0.81594 0.00304359 0.522405 -4.8205 4.0797 4.0797 2.61203 -50.4651 1 0 0 0.81594
3085 36.9654 0.0150514 0.027598 0.0234249 0.00114239 6.00352e-11 1.23417 0.110481 1.23417 0.81594 0.00303071 0.52241 -4.82024 4.0797 4.0797 2.61205 -50.4624 1 0 0 0.81594
3090 37.0406 0.0150514 0.0275641 0.0234067 0.00113942 5.98844e-11 1.23418 0.110481 1.23418 0.81594 0.00301792 0.522414 -4.81998 4.0797 4.0797 2.61208 -50.4596 1 0 0 0.81594
3095 37.1159 0.0150514 0.0275303 0.0233886 0.00113646 5.97338e-11 1.23418 0.110481 1.23418 0.81594 0.00300522 0.522419 -4.81972 4.0797 4.0797 2.6121 -50.4569 1 0 0 0.81594
3100 37.1911 0.0150514 0.0274966 0.0233705 0.00113351 5.95833e-11 1.23418 0.110481 1.23418 0.81594 0.0029926 0.522424 -4.81947 4.0797 4.0797 2.61213 -50.4542 1 0 0 0.81594
3105 37.2664 0.0150514 0.0274631 0.0233524 0.00113056 5.94329e-11 1.23419 0.110481 1.23419 0.81594 0.00298007 0.522429 -4.81921 4.0797 4.0797 2.61215 -50.4516 1 0 0 0.81594
3110 37.3417 0.0150514 0.0274296 0.0233344 0.00112762 5.92827e-11 1.23419 0.110481 1.23419 0.81594 0.00296763 0.522434 -4.81895 4.0797 4.0797 2.61217 -50.4489 1 0 0 0.81594
3115 37.4169 0.0150514 0.0273963 0.0233163 0.00112469 5.91326e-11 1.23419 0.110481 1.23419 0.81594 0.00295527 0.522439 -4.8187 4.0797 4.0797 2.6122 -50.4462 1 0 0 0.81594
3120 37.4922 0.0150514 0.0273631 0.0232983 0.00112177 5.89826e-11 1.2342 0.110481 1.2342 0.81594 0.00294299 0.522443 -4.81845 4.0797 4.0797 2.61222 -50.4436 1 0 0 0.81594
3125 37.5674 0.0150514 0.0273299 0.0232803 0.00111885 5.88328e-11 1.2342 0.110481 1.2342 0.81594 0.0029308 0.522448 -4.81819 4.0797 4.0797 2.61225 -50.4409 1 0 0 0.81594
3130 37.6427 0.0150514 0.0272969 0.0232623 0.00111594 5.86831e-11 1.2342 0.110481 1.2342 0.81594 0.00291869 0.522453 -4.81794 4.0797 4.0797 2.61227 -50.4383 1 0 0 0.81594
3135 37.7179 0.0150514 0.027264 0.0232443 0.00111304 5.85337e-11 1.23421 0.110481 1.23421 0.81594 0.00290667 0.522458 -4.81769 4.0797 4.0797 2.61229 -50.4357 1 0 0 0.81594
3140 37.7932 0.0150514 0.0272312 0.0232264 0.00111014 5.83843e-11 1.23421 0.110481 1.23421 0.81594 0.00289472 0.522463 -4.81745 4.0797 4.0797 2.61232 -50.4331 1 0 0 0.81594
3145 37.8685 0.0150514 0.0271985 0.0232084 0.00110725 5.82352e-11 1.23421 0.110481 1.23421 0.81594 0.00288285 0.522467 -4.8172 4.0797 4.0797 2.61234 -50.4305 1 0 0 0.81594
3150 37.9437 0.0150514 0.0271659 0.0231905 0.00110437 5.80862e-11 1.23422 0.110481 1.23422 0.81594 0.00287107 0.522472 -4.81695 4.0797 4.0797 2.61237 -50.4279 1 0 0 0.81594
3155 38.019 0.0150514 0.0271335 0.0231726 0.0011015 5.79374e-11 1.23422 0.110481 1.23422 0.81594 0.00285936 0.522477 -4.8167 4.0797 4.0797 2.61239 -50.4253 1 0 0 0.81594
